,,ID,ProductID,ClientID,Discount,UnitPrice,Quantity,StoreID,Date
,,1a0698c23712555ab9567f13d04fd704,00126f27c813603687e6ce486d909d011,16701,"0,08","114,8",1,2,12/11/2019
,,7d19f4ef4d04461989632411b7e588b9,002159fe700ed3521f46cfcf6e941c761,16701,"0,1","156,8",1,2,1/10/2020
,,2faa51e1d770110c3f415c9b0a957156,001b72dfd63e9833e8c02742adf472e33,16702,"0,1","201,6",1,2,7/23/2018
,,b88ddd9734df34b674aa16d26fc1367c,00250175f79f584c14ab5cecd80553cd2,16702,"0,1",686,1,2,7/16/2019
,,94794614f3ec5140fca46b21fd72e208,00088930e925c41fd95ebfe695fd26553,16702,"0,1","117,6",1,2,7/19/2019
,,77c155208a2ebfadeb34ab55497c597d,002959d7a0b0990fe2d69988affcbc803,16702,"0,08","261,8",1,2,8/8/2019
,,b0c22582dcda3aaa9ecd7839d4b2ef99,002159fe700ed3521f46cfcf6e941c763,16703,"0,08","156,8",1,3,8/29/2018
,,824ed066dde5116b8bcf4d75381e056d,00210e41887c2a8ef9f791ebc780cc363,16703,"0,1",406,2,3,5/3/2019
,,95b74d8655449a874d68ca9492795e6f,00210e41887c2a8ef9f791ebc780cc363,16704,"0,1",406,1,1,5/29/2019
,,626a8ff56da018438dd2249de58f0014,001b72dfd63e9833e8c02742adf472e33,16704,"0,08","201,6",1,1,8/23/2019
,,1bfcd078cbb68e01d2ba1f6d35420f94,002159fe700ed3521f46cfcf6e941c763,16706,"0,1","156,8",1,4,5/7/2018
,,99a12301d30f34d260111f258570bbfc,0021a87d4997a48b6cef1665602be0f53,16707,"0,1","214,2",1,2,3/26/2018
,,d3cd9432f1869452249ac839d04a7964,002d4ea7c04739c130bb74d7e7cd16942,16707,"0,08",210,1,2,8/24/2018
,,b5c0e3965c317f2bf6df82ec02e35ac8,00250175f79f584c14ab5cecd80553cd3,16708,"0,1",686,1,4,7/12/2019
,,9524a52b2633d2f96da98b947c60a4de,0009406fd7479715e4bef61dd91f24623,16709,"0,1","254,8",1,1,11/15/2018
,,cfdfa46e2f22c67f26fb469b93b88eee,002d4ea7c04739c130bb74d7e7cd16943,16709,"0,1",210,1,1,1/28/2020
,,46b18707c8d227291f47dcb0348320ee,0030e635639c898b323826589761cf233,16710,"0,1","190,4",1,2,9/14/2018
,,f83bde2f77db7c7343f2bd54bb17fda3,000d9be29b5207b54e86aa1b1ac548721,16711,"0,08","233,8",1,1,8/3/2019
,,f8f8685c741b440ba6867758e5e228f1,00126f27c813603687e6ce486d909d013,16712,"0,1","114,8",1,3,3/2/2019
,,b9ea5c162239db0802dc052780f572c9,0030e635639c898b323826589761cf233,16713,"0,1","190,4",1,9,7/18/2018
,,8f56d95ba4712b40163a057ba5ab89ac,00210e41887c2a8ef9f791ebc780cc363,16713,"0,1",406,1,9,5/20/2019
,,ac0453dee118265767bf9c26966ccbde,0030e635639c898b323826589761cf233,16713,"0,08","190,4",1,9,6/5/2019
,,21acf351fd39c8a80aa62aed0b2fd28a,002552c0663708129c0019cc97552d7d3,16713,"0,1","249,2",1,9,9/18/2019
,,69824ff52b27e9069fe9094a18858548,00066f42aeeb9f3007548bb9d3f33c382,16714,"0,08","194,6",1,1,12/5/2018
,,d22567ff9749170e14c7485e02c1ff3c,002552c0663708129c0019cc97552d7d1,16714,"0,08","249,2",1,1,8/29/2019
,,921b979d6940e958b136142b40312457,0021a87d4997a48b6cef1665602be0f53,16715,"0,08","214,2",1,7,8/13/2019
,,41b8d3d206846a4011b5e70974e4e80b,001b237c0e9bb435f2e54071129237e91,16716,"0,1","162,4",1,9,3/21/2019
,,584bd08b6d0a61391b57b2ac26416887,000b8f95fcb9e0096488278317764d193,16718,"0,1","201,6",1,4,3/6/2018
,,149f7e7d7dd01505a6b7f2f5ea5226df,002159fe700ed3521f46cfcf6e941c762,16718,"0,08","156,8",1,4,12/3/2018
,,a6a81ef0cba0e11e230b4d19a6e8c559,001795ec6f1b187d37335e1c4704762e1,16719,"0,1","148,4",1,3,10/28/2018
,,afc22368eeb04afb4727cdec59103f90,0030e635639c898b323826589761cf233,16719,"0,1","190,4",1,3,10/28/2018
,,33c395f5b7eaa637304434e553d45cf1,000b8f95fcb9e0096488278317764d193,16720,"0,08","201,6",1,2,6/9/2019
,,da25492a616ea75359094ce9180d2691,00088930e925c41fd95ebfe695fd26553,16720,"0,08","117,6",2,2,8/1/2019
,,fac55a13559083574f22e40e7918420d,0021a87d4997a48b6cef1665602be0f53,16720,"0,08","214,2",1,2,8/29/2019
,,57db811a1db1b622111203c37e6f98f1,00088930e925c41fd95ebfe695fd26553,16721,"0,1","117,6",1,1,7/14/2019
,,1342ab50383d7471a3bfd75ca93d38d6,000b8f95fcb9e0096488278317764d192,16722,"0,08","201,6",1,1,6/8/2019
,,26de0ad903879b7f28b74d5f60426198,0009406fd7479715e4bef61dd91f24622,16723,"0,1","254,8",1,1,2/28/2019
,,61977a093913e4c6a6756adb4d3110d9,003128f981470c3e5a2e7445e4a771cd3,16724,"0,1",161,1,4,3/18/2018
,,b5930ca6b3a52bd7169cffa2a4b8a83e,002552c0663708129c0019cc97552d7d3,16724,"0,1","249,2",1,4,4/6/2018
,,1f08dc147747506f2e887f9df6cf2edf,002c6dab60557c48cfd6c2222ef7fd763,16724,"0,08","148,4",1,4,12/17/2019
,,dc8a0e6deb56f56aec40546b51c53266,0030e635639c898b323826589761cf232,16724,"0,1","190,4",1,4,1/1/2020
,,70b69f2b877236e31de92860081e2c72,002159fe700ed3521f46cfcf6e941c761,16725,"0,1","156,8",1,2,4/9/2018
,,f811e0db5991b2b39a1fe8a057fc6f96,002552c0663708129c0019cc97552d7d3,16725,"0,1","249,2",1,2,5/3/2018
,,e72a36376762439e06ca2defff6e1844,003128f981470c3e5a2e7445e4a771cd4,16725,"0,1",161,1,2,9/21/2018
,,615138ca15a2a7fe3059d1fd8ac364e5,001795ec6f1b187d37335e1c4704762e3,16725,"0,1","148,4",1,2,5/1/2019
,,ec4406235854ee5e0fea135054afa0e6,00126f27c813603687e6ce486d909d012,16725,"0,1","114,8",1,2,9/3/2019
,,9fbe7e5fb8d03b367b8a3b7b995ce6ca,000d9be29b5207b54e86aa1b1ac548723,16726,"0,08","233,8",1,1,6/12/2018
,,fc83eb7b2a806cd7c4ed7abaa9af49e7,001b72dfd63e9833e8c02742adf472e32,16727,"0,1","201,6",2,1,10/21/2018
,,f9938fc84bc7f6ce7d868a41dace1777,0030026a6ddb3b2d1d4bc225b4b4c4da2,16727,"0,1","233,8",1,1,11/4/2018
,,3086869d9ce957007e5ac7f36ad0d21a,0030026a6ddb3b2d1d4bc225b4b4c4da3,16727,"0,1","233,8",1,1,1/10/2019
,,74cf1b092d51c72a195a392662615069,002959d7a0b0990fe2d69988affcbc803,16728,"0,1","261,8",1,1,10/4/2018
,,a6b0569fe3c4f86e7604914120e06df1,000d9be29b5207b54e86aa1b1ac548723,16728,"0,1","233,8",1,1,11/24/2018
,,4ba61a173049b183dab04f266855be13,002d4ea7c04739c130bb74d7e7cd16943,16728,"0,1",210,1,1,2/24/2019
,,7eaf906a67eb432a7736e3affdd3611a,002159fe700ed3521f46cfcf6e941c763,16728,"0,1","156,8",1,1,3/28/2019
,,c6eed19e8449a4594d951f94ed3b99e2,002552c0663708129c0019cc97552d7d3,16728,"0,1","249,2",1,1,1/2/2020
,,7f344d881ecc07068685ad394ed44715,002552c0663708129c0019cc97552d7d3,16729,"0,1","249,2",1,1,5/18/2018
,,70b3137c66efb2783c73b76b78215401,00088930e925c41fd95ebfe695fd26553,16729,"0,08","117,6",1,1,12/15/2018
,,c57e8fc5fbac1858f9a0f49e72eaa29e,00250175f79f584c14ab5cecd80553cd1,16729,"0,08",686,1,1,8/3/2019
,,3a335d9250509602da8eebcf766e1ddb,002959d7a0b0990fe2d69988affcbc803,16729,"0,08","261,8",1,1,12/27/2019
,,85bf8863657bff31006811d45d1c8db9,002ec297b1b00fb9dde7ee6ac24b67712,16730,"0,1","218,4",1,2,6/18/2018
,,d0fb3aa60de69b80cdb04eb31fd28032,002159fe700ed3521f46cfcf6e941c761,16731,"0,08","156,8",1,22,8/20/2018
,,63a4d7a71c43e2f008340552233931ed,00250175f79f584c14ab5cecd80553cd3,16731,"0,1",686,1,22,3/22/2019
,,93cb615f17a0f924bf0ab3b9b383e7ea,003128f981470c3e5a2e7445e4a771cd4,16731,"0,08",161,1,22,12/13/2019
,,e1bea0700731c9179b4e7e2e0183aa14,002af88741ba70c7b5cf4e4a0ad7ef852,16732,"0,08","134,4",1,1,8/30/2019
,,f66ab2fcf6eb4fbb8c027f16de902cdc,000d9be29b5207b54e86aa1b1ac548723,16733,"0,1","233,8",2,1,5/20/2019
,,8a73953585d1e53096b1003a5e2dfa4b,003128f981470c3e5a2e7445e4a771cd4,16733,"0,08",161,1,1,8/23/2019
,,255cca206db1e20caf7179aeea4bf212,00088930e925c41fd95ebfe695fd26552,16734,"0,08","117,6",1,3,12/20/2018
,,4ab8d41a01fbd0a52d7de288e25463ac,002c6dab60557c48cfd6c2222ef7fd763,16734,"0,1","148,4",1,3,3/22/2019
,,69a416ca37d8dcf85093a41ddc92fcd5,002d4ea7c04739c130bb74d7e7cd16943,16734,"0,1",210,1,3,10/1/2019
,,298065a5a50cdd8643be2945a421f4bc,00250175f79f584c14ab5cecd80553cd3,16734,"0,1",686,1,3,11/11/2019
,,b22050106236d9b58750e8bc6418298b,003128f981470c3e5a2e7445e4a771cd4,16735,"0,1",161,1,1,7/7/2018
,,69583cd28b004d804a6d819b11c8725c,00066f42aeeb9f3007548bb9d3f33c383,16735,"0,1","194,6",1,1,3/12/2019
,,9a48076f2c268d23ca5495c7c6069315,000d9be29b5207b54e86aa1b1ac548723,16735,"0,1","233,8",1,1,3/31/2019
,,2fe14af1d4563c0e76f382bc63c9a245,00210e41887c2a8ef9f791ebc780cc363,16735,"0,08",406,1,1,8/8/2019
,,baaa695d9615743d39f6a5843ee0a4b6,0009406fd7479715e4bef61dd91f24623,16735,"0,1","254,8",1,1,10/12/2019
,,b863ec287a0a4f65531e02e8983f0d96,001b237c0e9bb435f2e54071129237e91,16736,"0,1","162,4",1,4,7/16/2018
,,0c81fc19191e17701fb34579f8eb7840,002d4ea7c04739c130bb74d7e7cd16943,16736,"0,08",210,1,4,12/20/2018
,,731adfc56466bffeb31938efd036b0c6,002ec297b1b00fb9dde7ee6ac24b67712,16737,"0,08","218,4",1,3,6/10/2018
,,b3a5258257c3654b78826a31b7bef55f,002c6dab60557c48cfd6c2222ef7fd762,16737,"0,1","148,4",1,3,7/9/2018
,,89ecd7cdfb061d3d0f81b26af772c80f,001b72dfd63e9833e8c02742adf472e33,16737,"0,08","201,6",1,3,8/13/2019
,,5e11fe9f9a64d664e12cf549745060e0,002af88741ba70c7b5cf4e4a0ad7ef853,16738,"0,1","134,4",1,1,3/14/2018
,,7fd4d653725c9338a9c3eae892dbf616,001795ec6f1b187d37335e1c4704762e1,16738,"0,1","148,4",1,1,10/3/2019
,,820152b6c457a82037e534fa94953a56,0011c512eb256aa0dbbb544d8dffcf6e1,16739,"0,1","204,4",1,4,5/2/2018
,,2f3eedb1154600a40d3529dd83441775,002159fe700ed3521f46cfcf6e941c762,16739,"0,1","156,8",1,4,11/27/2018
,,1f2638f8b42427da20d04f8fe55f4588,00126f27c813603687e6ce486d909d013,16741,"0,1","114,8",1,1,9/24/2018
,,cd616a07efbf375e0b1fba8b5ff969da,002d4ea7c04739c130bb74d7e7cd16941,16742,"0,1",210,1,1,4/16/2018
,,7ea1ada580d55b157f20ef1fb3a83ee6,001b237c0e9bb435f2e54071129237e93,16746,"0,1","162,4",1,1,3/15/2018
,,0b5130f1658aa7b154635cd0c097bd4c,0011c512eb256aa0dbbb544d8dffcf6e3,16746,"0,08","204,4",1,1,8/27/2019
,,28535142350a39b7645bf9afd946e1fd,001c5d71ac6ad696d22315953758fa043,16746,"0,08","226,8",1,1,12/29/2019
,,741be01316057f2056a6cb0f84c8ceb6,003128f981470c3e5a2e7445e4a771cd2,16747,"0,1",161,1,1,5/23/2019
,,1174bf62e0b41ba7abcab764adb61511,0009406fd7479715e4bef61dd91f24623,16747,"0,1","254,8",1,1,11/29/2019
,,5482a1c74b1b5fb1af78a425b7ceabb8,0009406fd7479715e4bef61dd91f24622,16747,"0,08","254,8",1,1,12/31/2019
,,ffa93f1bd7c0039af32324fa5d3cf1e6,00210e41887c2a8ef9f791ebc780cc363,16748,"0,08",406,1,7,6/1/2019
,,c264a40f0928de690a343e0f86c8e320,00088930e925c41fd95ebfe695fd26553,16750,"0,08","117,6",1,7,8/18/2019
,,cd69fdf2e46758d65a29de7bb4766e5b,002ec297b1b00fb9dde7ee6ac24b67713,16752,"0,1","218,4",1,3,4/17/2018
,,f9bdbd23ce1300c00fbe319f518dcd74,002552c0663708129c0019cc97552d7d3,16752,"0,1","249,2",1,3,6/19/2018
,,bbfb7c72fb40d3623c225c5b1bf1e989,002c6dab60557c48cfd6c2222ef7fd763,16752,"0,1","148,4",1,3,7/21/2018
,,23a2b629fd7a428b5ba4587794ff8b56,002159fe700ed3521f46cfcf6e941c763,16752,"0,08","156,8",1,3,12/23/2019
,,1c8898140458c37fbbf0be37d47193b9,000b8f95fcb9e0096488278317764d192,16753,"0,1","201,6",1,2,11/9/2018
,,8c026d542e6e6803115061acaed02330,001b237c0e9bb435f2e54071129237e93,16753,"0,08","162,4",1,2,6/19/2019
,,8f090a4ecbd4bb8c286d0a1f88a6a55b,0030026a6ddb3b2d1d4bc225b4b4c4da1,16754,"0,1","233,8",1,4,5/20/2018
,,8cfb75065f0afb476ac735606878a893,0011c512eb256aa0dbbb544d8dffcf6e3,16754,"0,1","204,4",1,4,5/7/2019
,,5ec380985852821300051ef687ab6254,001b237c0e9bb435f2e54071129237e91,16755,"0,1","162,4",1,2,3/15/2018
,,1fb38614cb0ed2677ca1e558acc114e5,002c6dab60557c48cfd6c2222ef7fd761,16755,"0,1","148,4",1,2,5/19/2018
,,a0d0610703403a3ae85d5777c8c5897a,002159fe700ed3521f46cfcf6e941c762,16755,"0,08","156,8",1,2,12/13/2018
,,22849055311b7748c424a30367967406,002c6dab60557c48cfd6c2222ef7fd763,16755,"0,08","148,4",1,2,12/22/2019
,,72d242bd537df6df087634f6065d7f62,002c6dab60557c48cfd6c2222ef7fd763,16755,"0,1","148,4",1,2,1/19/2020
,,e776b74b3a3d027e47ecd39ea6a1d737,0021a87d4997a48b6cef1665602be0f51,16757,"0,1","214,2",1,3,5/30/2018
,,d646d163f7d7fceab2954628f695a033,003128f981470c3e5a2e7445e4a771cd4,16757,"0,1",161,1,3,7/12/2018
,,ecc51610d88151a13c1be6080fbe4f78,001b237c0e9bb435f2e54071129237e92,16757,"0,1","162,4",1,3,9/29/2018
,,f5691c2b1ca263490374d13d020bd950,00210e41887c2a8ef9f791ebc780cc363,16757,"0,1",406,1,3,10/11/2019
,,8b3ccc5332b429f163452dc90d206891,00250175f79f584c14ab5cecd80553cd2,16757,"0,1",686,1,3,11/7/2019
,,a38bcbcce65d77a0fc34b3ae0445896e,0011c512eb256aa0dbbb544d8dffcf6e3,16758,"0,08","204,4",1,1,6/18/2018
,,7f929b681a9f07dd67df3e86db25bffb,00210e41887c2a8ef9f791ebc780cc362,16758,"0,08",406,1,1,8/25/2019
,,adc253f1977c81c2c29dc7b9dd23d538,00210e41887c2a8ef9f791ebc780cc363,16759,"0,08",406,1,2,12/4/2019
,,2c313debfbfb2b44f91ae0431823ccb4,002159fe700ed3521f46cfcf6e941c761,16760,"0,1","156,8",1,1,7/2/2018
,,af9f47d85cb6d0717a873ddb331a1b6b,001b72dfd63e9833e8c02742adf472e33,16760,"0,1","201,6",1,1,7/4/2018
,,6e11f5b6972e1b602699867fc1d5b6c9,001b237c0e9bb435f2e54071129237e93,16760,"0,1","162,4",1,1,7/7/2019
,,8605ba0cd3f683fd896ca81e73049457,001c5d71ac6ad696d22315953758fa043,16760,"0,1","226,8",1,1,1/6/2020
,,fb08991a4d87f7fb84cd0dadc7399850,002c6dab60557c48cfd6c2222ef7fd763,16761,"0,1","148,4",1,9,10/18/2018
,,b1e83bde070451496ba3df43f63e4a3c,000b8f95fcb9e0096488278317764d193,16761,"0,1","201,6",1,9,11/15/2018
,,02346fd715e28d8e4fdb6893cd121f71,000b8f95fcb9e0096488278317764d191,16761,"0,1","201,6",1,9,11/7/2019
,,f92e5fb7bc8594b9ce97ecf12b43cf5f,001795ec6f1b187d37335e1c4704762e3,16762,"0,08","148,4",1,1,12/19/2018
,,7acbd2fcb6adc4f13a4e2d01209a956b,00210e41887c2a8ef9f791ebc780cc363,16762,"0,1",406,1,1,4/23/2019
,,fd0926fd1e8031a9cf228b88589a085b,002d4ea7c04739c130bb74d7e7cd16943,16763,"0,1",210,1,2,10/21/2018
,,865aee0fd5873d8a2974df861e2526ef,002159fe700ed3521f46cfcf6e941c762,16763,"0,08","156,8",1,2,12/18/2018
,,7c7746634ce6a69ef54045fc818fd366,0021a87d4997a48b6cef1665602be0f53,16764,"0,1","214,2",1,2,7/8/2018
,,54c2d9b070b38364a06b2b3066032112,001c5d71ac6ad696d22315953758fa043,16764,"0,08","226,8",1,2,8/11/2019
,,d90f70746b61ed0bb476ddaae181afd8,002d4ea7c04739c130bb74d7e7cd16943,16765,"0,1",210,1,2,9/1/2018
,,7ec3006ab91bec3ac4ff2012d50fd8ee,001795ec6f1b187d37335e1c4704762e3,16766,"0,1","148,4",1,2,9/1/2018
,,c7c04230198e37566eee8abf31314112,002c6dab60557c48cfd6c2222ef7fd763,16766,"0,1","148,4",1,2,1/13/2019
,,b57da109cbc63cc9efb076ccfec17266,00210e41887c2a8ef9f791ebc780cc363,16766,"0,1",406,1,2,7/12/2019
,,cf101c3abd3c061ca9f78c1bbb1125af,002552c0663708129c0019cc97552d7d2,16767,"0,1","249,2",1,1,4/17/2018
,,8850fc4abf81a195c5954f60443a230a,002ec297b1b00fb9dde7ee6ac24b67712,16767,"0,1","218,4",1,1,5/7/2018
,,dc3006aa87f57332aaff74c57a5e094d,002af88741ba70c7b5cf4e4a0ad7ef853,16767,"0,1","134,4",1,1,9/5/2018
,,f785cc464b127c6e2ab598f33907437e,002c6dab60557c48cfd6c2222ef7fd761,16767,"0,1","148,4",1,1,10/14/2018
,,614c0b4b5169af9eb895bc8aefe5a418,002c6dab60557c48cfd6c2222ef7fd763,16767,"0,08","148,4",1,1,12/30/2018
,,1d9f8648651f574a2e2e5d8728384f7d,001b72dfd63e9833e8c02742adf472e31,16769,"0,1","201,6",1,1,7/2/2018
,,10492d21e254a11aa46c125a01702bfa,00088930e925c41fd95ebfe695fd26553,16769,"0,1","117,6",1,1,7/22/2018
,,d9fee3504f55226ed8e155bdc0a36a06,002959d7a0b0990fe2d69988affcbc803,16769,"0,1","261,8",1,1,9/2/2018
,,1ebebc0614bb48f5dd4d5be590f3b5b5,000b8f95fcb9e0096488278317764d193,16769,"0,08","201,6",2,1,6/6/2019
,,8eced972d00b63def0bbacb928d0a52c,00250175f79f584c14ab5cecd80553cd3,16769,"0,08",686,1,1,12/16/2019
,,80a18edfa1989bada0d72f3e0ff55aaa,002ec297b1b00fb9dde7ee6ac24b67713,16770,"0,08","218,4",1,1,8/25/2018
,,dabaa5a0b44ef0e0e333e9814418298c,002552c0663708129c0019cc97552d7d2,16770,"0,1","249,2",1,1,9/3/2018
,,eb909499d5b377c57b0af7ce0b005bb4,002af88741ba70c7b5cf4e4a0ad7ef853,16770,"0,1","134,4",1,1,9/27/2018
,,d81b4394870364ad09c029cc7d9814a3,00088930e925c41fd95ebfe695fd26553,16770,"0,08","117,6",1,1,8/1/2019
,,d79983d40a8d093d5e2a1b7cdc2d1741,000b8f95fcb9e0096488278317764d193,16770,"0,1","201,6",1,1,10/31/2019
,,c9c703564ad4d6fb43a1cff5524574ac,0030026a6ddb3b2d1d4bc225b4b4c4da2,16771,"0,1","233,8",1,3,4/15/2018
,,9aab369315c9066a109561047bb258f5,002159fe700ed3521f46cfcf6e941c763,16771,"0,08","156,8",1,3,6/4/2018
,,dbfa3d8c05cc5d84083fc259a9feb5bc,003128f981470c3e5a2e7445e4a771cd4,16772,"0,08",161,1,4,12/3/2018
,,a604a2a16f8f4829f66b913199557243,002159fe700ed3521f46cfcf6e941c763,16774,"0,08","156,8",1,2,6/21/2018
,,d758b90e0bc24cf60e79e90ad8dabc53,001c5d71ac6ad696d22315953758fa043,16774,"0,1","226,8",1,2,9/5/2018
,,f6dc214828640155295589cf7c2ed4e8,000d9be29b5207b54e86aa1b1ac548723,16774,"0,1","233,8",1,2,10/18/2018
,,164edfe5bd700da6195bc453f107dc17,001795ec6f1b187d37335e1c4704762e3,16774,"0,1","148,4",1,2,11/27/2018
,,e1b7c817cbe8c84aeaad8a92bc96970c,002c6dab60557c48cfd6c2222ef7fd763,16774,"0,08","148,4",1,2,8/25/2019
,,ceb22e0ea85b325aeee259c87e85fde6,00066f42aeeb9f3007548bb9d3f33c383,16775,"0,08","194,6",1,4,12/9/2018
,,055148178e6fef1a7c02a3a04b6ef6e2,00210e41887c2a8ef9f791ebc780cc363,16775,"0,1",406,1,4,11/12/2019
,,75972b63025ce5a66717a161d49e07db,002ec297b1b00fb9dde7ee6ac24b67713,16776,"0,1","218,4",1,3,3/12/2018
,,38ee876a426aeaf353e2a06a0e2b17d9,00088930e925c41fd95ebfe695fd26552,16776,"0,1","117,6",1,3,1/22/2019
,,3463c5474c21c4b02543cb5e9607f4e3,00250175f79f584c14ab5cecd80553cd3,16776,"0,1",686,1,3,9/23/2019
,,7a857abfe8790b4e9b8989ff734d5154,0009406fd7479715e4bef61dd91f24623,16776,"0,1","254,8",1,3,1/20/2020
,,15820c28eeafa10a575899c57bba6cf9,001b72dfd63e9833e8c02742adf472e33,16777,"0,08","201,6",1,4,6/2/2018
,,7a1616110b24cfd12bdec238b385ec42,002959d7a0b0990fe2d69988affcbc803,16777,"0,1","261,8",1,4,11/18/2018
,,5fb81ae5bda9580ad705d1ce97a6fa49,00126f27c813603687e6ce486d909d013,16777,"0,1","114,8",1,4,1/21/2019
,,7b4dfba3da6058deea685e1475eee769,001c5d71ac6ad696d22315953758fa042,16778,"0,1","226,8",1,1,4/24/2018
,,ee81daf572c595016b038f9dcf8f6a0a,0009406fd7479715e4bef61dd91f24623,16778,"0,1","254,8",1,1,11/27/2018
,,a8a2941e92152e0edc39bb862cd6b6e2,002159fe700ed3521f46cfcf6e941c763,16778,"0,1","156,8",1,1,4/6/2019
,,15ccd194a9fbbf9a0f31cfbf5c6677b7,002d4ea7c04739c130bb74d7e7cd16943,16778,"0,08",210,1,1,6/2/2019
,,0ed2425a77fed414a8d12ca5f1804670,002552c0663708129c0019cc97552d7d3,16779,"0,08","249,2",1,1,12/9/2018
,,54df3693869c9e8423b07e0287194059,00210e41887c2a8ef9f791ebc780cc363,16779,"0,08",406,1,1,12/10/2019
,,f02487424b729284accf169173a4c240,0011c512eb256aa0dbbb544d8dffcf6e3,16780,"0,1","204,4",1,1,10/3/2018
,,f9b05369b4ec092bbd3b32358b71fefe,00066f42aeeb9f3007548bb9d3f33c381,16780,"0,1","194,6",1,1,11/26/2018
,,d5b8e12d70cbd872a14afea28d0a989c,00066f42aeeb9f3007548bb9d3f33c381,16781,"0,08","194,6",1,7,8/27/2018
,,0542a77eb7f00f9ed2f08c1dba22a43c,0011c512eb256aa0dbbb544d8dffcf6e3,16781,"0,1","204,4",1,7,9/14/2019
,,63d0e1d41c99fb9deaabffa058aeeace,000d9be29b5207b54e86aa1b1ac548723,16782,"0,1","233,8",1,3,7/31/2018
,,19eb93c45881950fa631d29cd96bdb56,002959d7a0b0990fe2d69988affcbc803,16782,"0,08","261,8",1,3,8/7/2019
,,d3c74bb3a5ee89d1802cc0ab53474509,002959d7a0b0990fe2d69988affcbc802,16784,"0,08","261,8",1,1,12/27/2018
,,d625545017fc7c86aee1dd49f0471c0c,002af88741ba70c7b5cf4e4a0ad7ef853,16784,"0,1","134,4",1,1,10/31/2019
,,1fed99a98b731643b3b81a56f08b4bfa,001b72dfd63e9833e8c02742adf472e33,16785,"0,1","201,6",1,1,3/5/2018
,,f5dd4c037b81efb0d1ea5d0f7d8beddf,002159fe700ed3521f46cfcf6e941c763,16785,"0,1","156,8",1,1,10/11/2018
,,3cffc407d492c7db340271cee9b32ede,00126f27c813603687e6ce486d909d013,16786,"0,1","114,8",1,9,1/27/2019
,,1c9383e11b19c66a7655bf8a31dd0ad3,000d9be29b5207b54e86aa1b1ac548723,16786,"0,1","233,8",1,9,1/12/2020
,,fa22247626749c6b54ee3b6a97cb8018,00088930e925c41fd95ebfe695fd26551,16787,"0,08","117,6",1,4,6/21/2018
,,11527b2b9050d7d593db2acc395b9e24,002af88741ba70c7b5cf4e4a0ad7ef853,16787,"0,08","134,4",1,4,8/26/2018
,,84df054750400ab9b49f2b0281fd9f18,001b72dfd63e9833e8c02742adf472e33,16787,"0,1","201,6",1,4,11/29/2018
,,293d80b0abbf0b387d7e77eee30599cc,002159fe700ed3521f46cfcf6e941c762,16788,"0,1","156,8",1,2,2/28/2019
,,dba3d308cfb77b3fcc46a50e560080bb,00210e41887c2a8ef9f791ebc780cc363,16788,"0,1",406,1,2,11/22/2019
,,57c28fab977b1d61c2b5612548fda073,002552c0663708129c0019cc97552d7d1,16789,"0,1","249,2",1,4,3/24/2019
,,7fd63c1753363cc09b87c6c2176b4d93,0009406fd7479715e4bef61dd91f24622,16789,"0,08","254,8",1,4,8/25/2019
,,00e7ee1b050b8499577073aeb2a297a1,00126f27c813603687e6ce486d909d011,16790,"0,1","114,8",1,1,12/1/2018
,,855996678baddb2597d33300f0148406,002ec297b1b00fb9dde7ee6ac24b67713,16790,"0,08","218,4",1,1,12/23/2018
,,62f27dae9fe200c98b311e6843dcbf49,0021a87d4997a48b6cef1665602be0f53,16791,"0,1","214,2",2,3,3/20/2018
,,5f834cc4ee109c58dff88c60b8ba5ecf,002c6dab60557c48cfd6c2222ef7fd763,16792,"0,08","148,4",1,1,8/15/2019
,,18359b5c4af7752b7d351c7a53b85641,0021a87d4997a48b6cef1665602be0f53,16793,"0,08","214,2",1,2,12/8/2018
,,c45686ed86426af3f7be41420b6020ea,000b8f95fcb9e0096488278317764d193,16795,"0,08","201,6",1,2,8/1/2018
,,ca8abc474e7636166e173909fa9973ce,00210e41887c2a8ef9f791ebc780cc362,16796,"0,1",406,1,7,5/25/2019
,,e8b79ed0b3aa49f3a28b6939a3db249f,002959d7a0b0990fe2d69988affcbc801,16796,"0,08","261,8",1,7,8/4/2019
,,da47d890709778a462778fa7598ad3d9,002959d7a0b0990fe2d69988affcbc803,16796,"0,08","261,8",1,7,8/17/2019
,,d75779e6c1a84594d2f0721948133e6e,002ec297b1b00fb9dde7ee6ac24b67713,16797,"0,08","218,4",1,3,6/13/2019
,,f008d12c8af46ec384fe7917b2991f7f,002552c0663708129c0019cc97552d7d2,16800,"0,1","249,2",1,4,6/3/2018
,,dc42fc68820b778654a001cb6eab8c96,001b237c0e9bb435f2e54071129237e91,16800,"0,1","162,4",1,4,9/5/2018
,,87362ced3e155e82485e17f95f7f79c6,002ec297b1b00fb9dde7ee6ac24b67713,16801,"0,08","218,4",1,1,6/29/2019
,,6026ab778a91a44d6099fd3734dfb44a,002c6dab60557c48cfd6c2222ef7fd762,16802,"0,08","148,4",1,1,8/11/2018
,,79a07404beb09afb0d444bbe9dca4bae,0009406fd7479715e4bef61dd91f24623,16802,"0,1","254,8",1,1,11/2/2018
,,a2d3e809723dd48f967c88c7b681799a,0011c512eb256aa0dbbb544d8dffcf6e3,16802,"0,08","204,4",1,1,8/27/2019
